GameID,Age,HoursPerWeek,TotalHours,APM,SelectByHotkeys,AssignToHotkeys,UniqueHotkeys,NumberOfPACs,GapBetweenPACs,ActionLatency,ActionsInPAC,TotalMapExplored,WorkersMade,UniqueUnitsMade,LeagueIndex
2261,16,28,300,89.748,0.001294646,0.000475973,2,0.003560277,35.0108,52.8128,4.3422,19,0.00060925,6,5
2263,22,12,600,141.018,0.003095514,0.00042092,4,0.003113052,22.5537,54.1296,7.8845,31,0.00083307,10,4
2264,16,20,780,124.6896,0.005327563,0.000615141,5,0.003218507,20.4384,56.3276,5.8259,20,0.00077991,6,6
2271,28,4,450,45.1164,0.001078786,0.000330596,2,0.002575167,65.8231,83.6486,2.9932,16,0.00048719,7,3
2276,19,8,400,70.9998,0.000849185,0.000186821,6,0.002657948,58.4487,76.3834,4.7987,40,0.00058594,6,4
2278,22,36,2000,257.811,0.019053118,0.000297996,6,0.002514341,28.9851,56.3852,11.7259,15,0.00057737,6,6
2279,27,16,300,165.6168,0.004300631,0.000525841,4,0.004347581,21.4459,45.7883,6.4752,22,0.0010611,10,5
2280,16,24,730,184.503,0.002388043,0.000463561,6,0.004916559,15.2665,34.0229,6.4543,15,0.00056189,6,5
2284,19,30,200,56.8998,0.001930633,0.000169354,4,0.002032245,74.9153,110.9333,4.5333,16,0.00050806,3,2
2291,16,28,582,193.5834,0.007560208,0.000706988,7,0.005313811,30.8731,32.1288,5.4528,25,0.0016306,7,5
2297,24,6,750,155.0778,0.003824864,0.000345968,1,0.004978089,23.814,42.1313,4.9846,20,0.001134,5,5
2299,17,42,300,93.6078,0.00269748,0.000402609,7,0.003724132,41.8261,59.2865,4.0757,15,0.00076496,5,5
2306,21,8,400,67.869,0.000663065,0.000282417,10,0.003511788,50.1754,73.6643,3.4685,16,0.0009332,5,5
2307,22,42,2800,190.7448,0.009310415,0.000494509,4,0.004518791,41.6515,53.1774,6.0189,26,0.0023191,7,5
2308,22,42,1200,192.6966,0.008249853,0.000778685,6,0.004850998,18.3043,42.282,5.7722,31,0.00077869,5,6
2309,29,28,900,99.1128,0.001361397,0.000216095,3,0.003198202,27.2653,51.4865,5.3919,15,0.0012533,4,5
2310,25,10,600,106.2276,0.00118605,0.000304526,3,0.003397872,30.3886,57.3019,5.5283,20,0.00083344,5,5
2311,22,14,350,87.9756,0.002834214,0.000609508,5,0.003138968,32.8182,65.2816,4.4369,21,0.00048761,8,5
2314,16,14,730,92.43,0.000887372,0.000273038,0,0.002172924,35.3474,69.822,7.5707,20,0.001752,6,2
2317,20,30,250,106.068,0.00189182,7.99E-05,0,0.003397282,37.3701,55.3725,5.3098,20,0.0010658,7,4
2319,22,12,500,103.4364,0.002978535,0.00049232,3,0.003840095,45.4662,54.0128,4.2885,25,0.0013785,5,5
2323,20,2,500,136.6464,0.002122685,0.000292254,0,0.002630284,27.7647,60.6784,8.9708,25,0.0021534,5,4
2327,33,6,300,57.5424,0.001788618,0.000243902,4,0.003319783,57.9344,76.6857,2.7306,23,0.00086721,5,3
2331,27,12,500,100.7694,0.00123995,0.000229991,5,0.003309868,52.2909,69.7885,5.3867,26,0.00081997,10,3
2332,18,36,800,82.8966,0.003199777,0.00031799,1,0.002504174,52.64,72.0952,5.0476,20,0.0008546,4,3
2333,19,16,300,103.629,0.001985604,0.000443215,1,0.003536858,50.6633,62.7368,5.5313,22,0.0012765,7,4
2336,22,28,1000,134.0784,0.003994222,0.000412687,4,0.003832095,28.7722,52.3077,5.85,25,0.0010612,7,5
2338,17,12,400,114.2796,0.003198756,0.000216649,3,0.002931131,38.3406,66,6.213,19,0.0013126,7,4
2341,19,4,200,75.7914,0.002749426,0.000150654,1,0.002683515,83.3099,74.6526,4.4596,22,0.0004143,6,4
2343,18,10,500,104.1048,0.002566074,0.000429169,1,0.002378313,25.1774,72.1053,7.8083,19,0.00071528,6,3
2345,23,10,650,72.618,0.001058378,0.000362077,4,0.002485796,42.8539,77.5238,5.4286,33,0.00051526,9,4
2346,18,30,220,156.972,0.008899933,0.00058158,6,0.003806704,22.4687,52.9815,5.5532,26,0.00086356,8,6
2348,19,10,553,131.5122,0.003431122,0.000433674,7,0.004540816,24.5972,48.6404,4.941,31,0.0018622,7,5
2351,17,12,670,106.9536,0.001962252,3.82E-05,4,0.002641786,51.1652,78.659,7.1676,27,0.0016492,10,3
2352,24,8,800,75.6648,0.002267681,0.000295271,5,0.003307035,42.81,67.0714,3.7714,21,0.0007677,6,5
2353,22,20,1200,120.1206,0.002162973,0.000529708,7,0.003928666,25.2881,49.3483,5.1966,17,0.0011698,5,6
2358,26,12,1008,135.3366,0.003991069,0.000153503,3,0.00361429,25.2558,48.8494,6.0347,18,0.00057215,4,4
2367,21,2,200,65.238,0.000648116,0.000201636,4,0.003024542,44.8804,59.0095,3.8381,20,0.00070573,8,5
2373,21,8,600,96.3282,0.000239885,5.33E-05,1,0.002891945,42.7593,75.7235,6.1982,20,0.0011728,6,3
2374,28,12,700,80.3766,0.001130672,0.000227652,7,0.003407194,36.2232,67.7327,4.343,29,0.00067537,10,4
2375,23,20,140,97.4982,0.001815839,0.000410028,2,0.002152648,35.6712,89.7415,7.7415,11,0.0010983,5,3
2380,23,8,1000,133.2948,0.002285034,0.000451246,4,0.003331541,33.6301,50.7205,7.1758,23,0.0014305,8,5
2384,21,20,1500,170.7486,0.006940396,0.000364325,7,0.003825415,27.7895,43.0667,6.5952,16,0.0010201,7,6
2391,23,10,600,88.8612,0.001522782,0.000280736,3,0.003266751,35.7076,58.4583,4.8542,29,0.00069759,8,4
2392,20,6,450,155.5416,0.004046891,0.00052526,3,0.003354503,43.7286,51.8861,7.6655,17,0.0015758,8,5
2393,24,36,2000,165.2772,0.006123635,0.000627469,4,0.004920985,32.4492,40.7131,5.5702,27,0.0012259,9,6
2395,22,4,200,111.9126,0.001003945,0.000334648,4,0.003927716,14.5405,44.5381,5.2108,15,0.00086304,7,5
2396,25,4,330,66.7788,0.001068165,0.000375836,6,0.002452823,52.1457,78.9194,4.8427,21,0.00054397,7,3
2397,25,30,2200,93.9396,0.00254022,0.000185224,3,0.001825783,44.4118,79.0725,8.1739,11,0.001032,5,4
2398,22,8,300,113.6742,0.007012918,0.000515937,7,0.003516013,34.5286,63.8587,4.212,27,0.00091722,8,4
2399,31,8,730,67.8468,0.000864121,0.000141659,4,0.001657412,66.1034,75.2479,4.2735,20,0.00046748,6,4
2402,22,12,700,154.1286,0.002026395,0.000194846,4,0.00406578,21.0385,42.6581,6.738,21,0.0020524,7,6
2404,20,8,100,78.525,0.000125086,3.13E-05,0,0.00312715,35.7186,60.28,4.75,15,0.00084433,6,3
2405,25,6,300,107.7252,0.001098784,0.000256027,5,0.00384041,29.3259,54.3111,4.7194,24,0.0009281,6,5
2406,17,42,1800,149.19,0.007469487,0.000483239,8,0.002844204,26.7317,57.9029,7.3932,20,0.00098028,8,5
2408,17,14,1000,122.3022,0.002063781,0.000257973,6,0.00395558,56.3863,55.6025,4.9596,23,0.0020269,6,5
2412,19,12,500,91.7808,0.002109236,0.000111012,3,0.003507993,29.1465,52.8608,4.2911,14,0.0009103,4,5
2417,22,36,1200,99.9396,0.005131411,0.000507243,8,0.003409145,38.9722,65.827,4.1765,20,0.00077856,8,5
2421,19,16,600,73.3116,0.000762311,0.000114347,3,0.001600854,65.4634,67.4286,8.381,10,0.00076231,3,4
2423,35,14,50,32.8884,5.54E-05,0.000110816,2,0.000886525,9.9355,128.5,7.2812,7,0.00047097,3,1
2424,20,20,1000,175.2834,0.007534168,0.000777411,4,0.004107801,19.4848,37.4579,6.1075,25,0.00068143,9,5
2430,19,36,1500,184.6338,0.007929202,0.000931001,8,0.00638102,30.7126,32.7738,3.9557,40,0.0021758,10,6
2433,19,20,600,108.4356,0.002178592,0.000341225,4,0.00379285,31.1944,54.3391,5.0381,21,0.0011287,6,4
2435,19,28,900,168.96,0.010600103,0.000527156,1,0.002892232,24.1782,60.2167,7.5025,18,0.001154,7,6
2441,18,20,650,124.7178,0.005754476,0.000639386,5,0.002435757,46.1266,87.2,7.375,17,0.00066983,3,6
2442,18,2,200,78.2244,0.001938105,0.000217068,6,0.002325726,48.5638,86.24,5.5733,22,0.0018916,6,2
2444,26,18,936,102.1854,0.003220452,0.000298805,3,0.004017264,40.6307,51.9669,4.0207,14,0.00087981,6,4
2448,22,6,730,62.2398,0.000915611,7.63E-05,2,0.003141055,42.065,58.332,3.5709,23,0.00080116,8,4
2449,20,16,450,56.5518,0.000305499,0.00015275,2,0.001756619,24.5882,78.6087,5.8986,5,0.00073829,2,2
2454,17,28,400,133.305,0.007933543,0.000485727,5,0.00394809,27.4051,57.2114,4.3817,39,0.0011832,8,5
2458,28,10,400,135.4368,0.004774618,0.0006388,6,0.005159536,37.9968,50.5143,4.0762,30,0.0010401,10,5
2461,17,24,850,215.706,0.009833642,0.000686936,5,0.005809092,22.2445,35.5887,5.2481,36,0.0010976,10,6
2464,17,20,700,122.451,0.004076087,0.000685697,5,0.004901463,34.8468,47.9171,3.9197,27,0.0012698,8,5
2465,18,28,500,95.0922,0.001643269,0.000202873,5,0.002515621,31.9675,64.5806,6.4355,13,0.00062891,5,4
2469,26,6,350,163.2738,0.01109036,0.000217458,5,0.003837495,36.8161,52.88,5.02,25,0.00071633,5,5
2472,18,10,300,99.705,0.002241594,0.000300955,7,0.003569946,53.4111,63.314,4.7384,24,0.0010689,9,3
2475,17,14,243,52.3722,0.00055417,0.000207814,2,0.002736215,75.9236,77.2152,3.3797,16,0.00067539,4,2
2476,25,12,280,95.754,0.005044097,0.000471917,6,0.003187374,46.4818,71.0485,4.0655,21,0.00051834,8,4
2478,18,20,700,173.2314,0.007324647,0.000624452,6,0.00506312,17.592,34.6933,4.91,18,0.00097887,4,6
2482,18,20,500,82.0194,0.002441765,0.000306498,3,0.003105844,55.604,75.3026,4.2533,23,0.00073559,9,5
2484,19,30,1000,99.207,0.001582519,0.000139262,2,0.003456221,42.3676,66.5201,4.9231,35,0.0011141,9,3
2487,20,8,200,65.9718,0.000528095,0.000290452,7,0.003247782,55.4754,65.9187,3.5447,12,0.001241,4,3
2489,23,28,900,124.1148,0.002786638,0.000446914,4,0.003978408,26.1898,48.3789,5.2489,29,0.00099898,9,6
2495,21,8,450,130.9572,0.010634562,0.000526712,7,0.00297216,48.2881,72.4388,4.8101,23,0.0012792,9,4
2499,20,20,400,119.1078,0.00285694,4.74E-05,3,0.003805301,25.8125,56.3614,5.0966,23,0.00042676,5,3
2505,17,42,1320,91.5216,0.002057249,0.000374045,5,0.002352547,41.4286,85.4393,6.7155,20,0.00096464,9,5
2509,23,8,4000,142.7916,0.004051045,0.000548133,3,0.004590613,23.2822,45.4627,5.0616,23,0.00068517,7,6
2512,24,10,300,61.2018,0.002739404,0.000401127,5,0.003414472,46.7241,75.6447,2.7077,23,0.0007729,8,4
2518,19,20,730,136.7616,0.00300266,0.000114288,1,0.003439033,22.7273,56.423,6.565,18,0.00068573,5,5
2520,24,14,300,91.221,0.001176598,0.000199117,2,0.002606618,34.9371,78.1944,6.1667,15,0.00072406,5,3
2521,19,56,2000,186.2586,0.004034987,0.000611756,6,0.004334357,28.3253,44.5285,7.1532,24,0.0014057,7,6
2522,19,16,730,183.4848,0.004906072,0.000608017,5,0.003627139,29.6047,38.0578,8.0289,20,0.00077575,3,5
2526,19,24,1000,132.9258,0.002836978,0.000247124,5,0.004586612,24.9762,45.1207,4.9052,20,0.00075126,7,6
2527,22,42,1460,134.2086,0.003994862,0.000595313,4,0.003415215,36.6267,53.7248,6.3716,19,0.0020523,6,6
2531,20,28,800,230.0214,0.016880237,0.000225891,5,0.00254641,42.1138,54.5161,10.1935,17,0.0021357,5,6
2532,20,28,450,99.5286,0.001359928,0.000113327,3,0.002342097,37.7049,62.1935,7.371,11,0.00083107,3,5
2533,24,10,300,54.045,0.000371722,6.76E-05,3,0.00219654,63.2248,96.2462,4.5538,11,0.0004731,3,1
2538,22,6,200,76.611,0.000499559,0.000308551,3,0.003496915,37.7215,60.521,4.0546,16,0.00049956,7,5
2539,21,16,780,103.1706,0.001968406,0.000174416,5,0.003251607,44.8,60.3831,5.433,16,0.00056062,5,5
2540,25,14,730,112.9272,0.001188489,0.000381042,5,0.003946509,23.6313,52.4874,5.1908,26,0.00063507,8,5
2541,20,28,400,136.3812,0.003815338,0.000627941,5,0.004570457,37.4355,51.3461,5.1878,34,0.0010095,9,6
2543,17,6,450,146.9388,0.006065574,0.00010929,3,0.00273224,44.4848,74.44,8.03,15,0.00081967,3,3
2545,21,16,400,173.0568,0.007906668,0.000110583,3,0.00340042,26.459,52.7154,7.2276,10,0.00055291,4,5
2548,24,16,450,208.695,0.01176173,0.00077463,7,0.002829771,20.6966,37.3408,9.7318,18,0.001407,6,6
2549,21,36,1200,164.5494,0.00562838,0.000822949,5,0.003233012,27.0868,51.4182,8.3045,27,0.0018369,8,6
2554,22,12,1000,62.943,0.000300928,0.000177016,3,0.002372017,55.609,84.1791,5.1493,14,0.0010444,6,4
2557,21,14,250,82.374,0.001487349,0.000421117,7,0.00264318,34.0136,75.1186,5.4136,17,0.00059136,7,2
2563,21,4,100,59.3184,0.000482406,0.000241203,0,0.002482974,60.5747,81.0743,4.2229,16,0.00035471,4,3
2564,18,56,1650,184.2078,0.009488047,0.000386975,3,0.003611764,20.8924,54.3175,7.4087,24,0.0014046,6,5
2570,23,56,1200,100.1874,0.002065724,0.000369556,5,0.002965925,45.4872,71.2204,6.5623,27,0.0018857,8,5
2572,19,20,425,117.318,0.002414651,0.00060964,4,0.003526346,34.0136,50.4542,5.6644,21,0.00078895,7,5
2575,16,20,100,30.9402,0.000728032,0.000126614,1,0.002089137,73.5385,141.3939,2.5303,9,0.00063307,3,2
2579,24,14,700,79.2696,0.001232539,0.000388022,4,0.003012873,32.4275,72.303,4.6894,12,0.0005478,3,4
2581,34,8,200,58.9332,0.000977691,0.000199982,5,0.001577638,21.7714,84.507,6.507,15,0.00093325,6,3
2584,21,4,100,66.3678,0.001233855,0.000315027,3,0.002730232,46.7053,69.3462,4.2212,13,0.00094508,6,4
2590,35,4,150,47.6058,0.000516085,0.000215035,2,0.002515913,69.5172,67.0769,3.4103,16,0.0010107,6,3
2591,27,28,1300,191.2926,0.019519623,0.000447856,9,0.004092713,50.516,56.0067,4.0875,26,0.00060633,6,6
2592,20,28,1500,186.4278,0.013063852,0.000309959,7,0.004230026,30.3585,47.5259,5.2112,34,0.00087518,9,5
2602,21,6,200,111.5274,0.00185344,0.000277386,2,0.003744705,40.8108,60.3367,5.1785,28,0.0008952,7,5
2606,22,84,800,250.299,0.024904021,0.00119216,10,0.004445343,28.0091,43.1273,5.1636,28,0.00084866,7,6
2610,23,12,450,142.5444,0.004042897,0.000234063,6,0.002766193,33.0233,54.2462,8.2462,19,0.00070219,5,4
2612,23,42,2000,249.3198,0.023913792,0.000233725,6,0.003432072,39.2662,50.5376,6.7563,26,0.00077498,8,5
2613,22,14,1000,136.4202,0.00199418,0.000504964,3,0.003432044,42.49,59.3815,7.1122,24,0.001746,10,5
2614,20,24,1145,174.627,0.01578801,0.000347754,5,0.003129782,49.3034,62.3556,5.5778,18,0.00083461,3,4
2618,22,20,700,94.0836,0.000845219,0.000211305,3,0.003486529,22.9313,59.7576,6.8636,17,0.00068674,2,2
2622,20,12,700,91.773,0.003791743,0.000493097,4,0.003502687,26.9463,59.8447,4.0388,14,0.0012072,8,5
2624,25,8,350,86.4678,0.001035657,0.000207132,4,0.003007242,47.4885,68.7245,5.3929,34,0.0018795,7,5
2625,17,16,650,80.6232,0.000761252,0.000292789,4,0.002626736,38.5815,66.9936,5.7962,26,0.00059394,9,2
2626,29,10,366,72.7032,0.000828659,0.000191229,4,0.002507224,57.6752,64.7458,5.322,9,0.0016786,5,3
2633,18,8,500,154.7022,0.002166941,0.000491173,10,0.004810609,21.8165,35.8018,5.5736,42,0.0010762,6,4
2635,24,28,600,69.9984,0.002485712,0.000215298,4,0.002485712,53.2063,67.685,4.3701,12,0.00046974,5,4
2639,23,4,800,63.7386,0.000483108,5.00E-05,1,0.001849137,53.6364,89.2613,6.4595,13,0.0011994,7,2
2642,19,14,600,129.6288,0.002696456,0.00033268,3,0.005165289,35.3605,44.2576,3.9898,31,0.0019611,7,6
2644,24,6,700,72.459,0.000510124,9.81E-05,3,0.002295558,28.3448,82.8376,5.8803,17,0.00094177,5,5
2646,22,4,400,158.3544,0.012498858,0.000365597,2,0.003233251,41.6596,65.4134,5.7668,23,0.0012682,6,3
2649,23,10,300,80.2752,0.001020534,0.000239671,6,0.003028101,77.0256,70.7574,5.2834,58,0.0011597,11,4
2652,20,20,1260,187.6308,0.010865219,0.001191868,4,0.003852424,21.08,45.7166,6.5928,31,0.0008766,6,6
2653,17,30,450,72.2124,0.001692014,5.97E-05,2,0.002528068,55.9683,77.3543,4.7874,15,0.0011147,4,4
2655,20,6,400,93.567,0.001805247,0.000288412,1,0.003653222,56.4575,59.6608,4.348,20,0.0017625,8,4
2656,21,12,450,147.588,0.004811516,0.000609724,4,0.004705477,40.678,47.2901,4.7268,29,0.0016038,7,5
2657,22,12,100,67.8552,0.00059969,0.000176379,3,0.002575138,34.069,76.3014,4.7466,16,0.00074079,5,2
2658,17,10,300,156.7506,0.008846831,0.000484155,5,0.004324384,35.1837,48.8448,4.7379,26,0.00096831,7,5
2660,22,20,800,155.4156,0.001999004,0.000458915,4,0.003764662,36.6874,46.5124,7.6488,32,0.0013534,7,5
2661,16,42,900,65.6202,0.001309497,0.000355842,3,0.00334491,59.1282,71.5234,3.3957,21,0.00092519,6,2
2662,43,10,730,86.0586,0.005424088,0.000327968,5,0.002510218,50.0606,79.9598,4.3568,20,0.00063071,7,2
2666,21,20,800,178.2396,0.00365959,0.000431877,3,0.004614266,27.3877,47.9409,6.3793,25,0.0025685,7,6
2670,20,24,900,156.5256,0.005910953,0.000740412,9,0.004948418,28.95,42.0948,5.4738,28,0.00069105,5,6
2673,28,20,730,111.5724,0.002161015,0.00031433,4,0.004115752,45.1388,50.3866,4.7255,35,0.0015127,10,5
2677,18,2,80,39.8712,4.33E-05,0.000100946,4,0.002610175,62.1556,102.453,2.9282,12,0.00031726,5,1
2679,18,14,800,110.7012,0.004516824,0.000532784,2,0.004931212,56.7308,42.2569,3.3277,53,0.00043215,13,5
2682,20,28,900,193.8072,0.013859491,0.000551678,5,0.005978383,27.6604,38.4105,3.6196,24,0.0009007,9,6
2683,23,14,900,82.7364,0.002503276,0.000529216,5,0.002780485,35.2485,71.1782,4.9063,33,0.00082323,11,4
2691,22,6,750,154.4874,0.003592206,0.00029789,6,0.003925142,28.1435,50.2857,6.4509,20,0.0016997,7,6
2693,30,28,1500,123.3774,0.003448523,0.000393776,4,0.004021288,34.2262,55.3353,4.8813,22,0.0011575,10,6
2694,18,10,300,111.1386,0.004575707,0.000277316,4,0.003050471,64.1379,67.1818,5.4659,24,0.00079728,3,5
2697,20,8,500,241.992,0.014383203,0.000412674,6,0.005757307,17.9054,29.9371,5.2745,32,0.00081528,5,6
2698,16,10,800,116.5392,0.001550416,0.000109441,5,0.0038578,27.8863,57.6548,5.3144,21,0.00078433,6,5
2700,18,28,700,157.6536,0.005774837,0.000336398,5,0.004363833,23.0215,51.152,5.6039,22,0.00094378,9,5
2702,19,10,300,92.7486,0.002702246,0.000365929,5,0.002969656,55.8667,76.6445,4.9858,25,0.0012808,7,4
2706,24,8,400,147.6786,0.003540219,0.000421141,5,0.00375079,22.6761,57.1368,6.4561,29,0.0013029,5,5
2709,16,12,650,73.677,0.001172241,0.000260498,3,0.002813379,40.0748,70.8889,4.9259,15,0.0012764,2,3
2712,21,2,200,72.5712,0.000814402,0.000171453,4,0.003514788,49.1534,62.9268,3.7561,13,0.00092156,4,3
2713,21,16,2700,96.4116,0,4.48E-05,3,0.002866356,29.822,61.4167,6.3125,19,0.00086588,7,4
2717,22,20,500,110.5272,0.001696517,0.000107375,2,0.003017223,41.9857,73.3808,6.3559,17,0.0012133,6,3
2719,21,28,730,144.4626,0.004949502,0.000351147,4,0.004113437,28.3265,47.4146,5.2846,18,0.00085279,5,5
2721,21,20,100,88.0062,0.001717493,0.000251341,1,0.003518767,82.5817,60.1905,4.3452,38,0.0013405,6,3
2722,18,20,180,91.8954,0.00102373,7.87E-05,0,0.002939941,36.0721,58.4643,5.4554,14,0.00094498,5,2
2723,18,8,650,209.8026,0.008836632,0.000255605,4,0.005239904,16.4755,36.2369,5.8432,22,0.0016432,6,4
2726,20,6,150,61.9542,0.000274585,0.000128139,2,0.003514681,39.7906,62.4792,3.3073,20,0.00060409,3,4
2727,20,12,400,103.2642,0.000851666,7.22E-05,1,0.002988048,39.3204,66.8599,6.2609,22,0.0014002,6,2
2729,24,10,60,71.7522,0.001606426,0.00021625,7,0.002270621,46.0274,87.9184,5.3537,28,0.0019771,5,2
2733,23,36,2000,124.098,0.005349576,0.000357521,5,0.00503178,45.9842,43.8105,3.5105,22,0.00088718,5,6
2735,20,12,750,71.7912,0.0015422,0.000163567,4,0.002827367,48.5643,81.2397,4.2934,17,0.00065427,8,4
2740,17,8,40,37.3692,0.000464329,0.000191194,2,0.001775374,84.8125,116.3692,3.7692,12,0.00057358,3,2
2745,19,24,1000,140.874,0.008515338,0.000516621,8,0.003643068,39.902,52.2249,5.0122,28,0.00065914,7,6
2748,25,14,500,104.1798,0.004128264,0.000408026,3,0.003360215,37.4337,67.7571,4.7714,24,0.0012961,4,3
2750,27,6,200,143.4288,0.009291142,0.000504631,2,0.003057469,35.8824,54.7184,5.9515,15,0.0007421,4,5
2754,26,12,800,64.548,0.00170409,0.000225541,0,0.002455894,42.3385,75.5102,4.3316,22,0.00086457,6,3
2756,27,20,700,52.869,0.000342091,0.000159642,3,0.002303412,38.48,91.2871,4.2574,14,0.00057015,7,3
2758,21,24,730,155.502,0.007781649,0.00087108,7,0.002976191,28.3922,54.1073,7.4,15,0.00062427,5,6
2759,22,16,800,85.2612,0.001956197,0.000334225,2,0.0028704,61.9931,77.9315,5.4692,33,0.00096335,10,3
2769,19,14,200,109.7646,0.00233827,0.000240704,4,0.005398652,21.2511,42.879,3.4586,22,0.00097428,7,5
2772,20,12,600,213.3366,0.008961864,0.000487288,5,0.005317797,24.624,33.5777,5.6215,24,0.0040254,6,6
2773,18,8,400,72.1902,0.000572344,9.81E-05,5,0.002698195,24.9756,72.3394,4.9152,13,0.00065411,7,4
2780,27,8,500,97.842,0.002561854,0.000276957,3,0.002584934,34.991,57.8214,5.9018,13,0.00078471,5,4
2783,23,24,1400,311.0094,0.035170251,0.000582437,7,0.005212067,12.7931,36.9857,4.4928,19,0.00074671,7,6
2787,16,28,1500,109.5564,0.003678916,0.000748254,10,0.002805953,58,66.9926,6.0148,25,0.0012263,6,6
2788,17,20,1000,137.685,0.001893827,0.000207137,5,0.003476949,27.9145,52.6809,6.6766,15,0.00073978,7,6
2791,34,8,600,73.743,0.001153937,0.000169048,9,0.002410772,62.6667,86.1951,5.75,27,0.00074969,13,2
2792,28,12,100,63.3156,0.001100548,0.000351239,5,0.002657706,56.3363,92.5639,4.2026,19,0.00081956,8,4
2794,25,4,830,175.2924,0.019475078,0.00010812,3,0.003067899,53.1327,74.5551,4.2907,15,0.00062169,7,5
2798,18,8,750,181.881,0.01428201,0.00055572,0,0.003297273,20.8588,60.8764,6.1236,15,0.0012226,5,5
2813,18,6,200,52.9224,0.000830631,0.000138438,0,0.002491892,46.4,71.9683,3.7302,12,0.00088996,5,3
2817,29,28,1000,90.228,0.001481704,0.00010737,0,0.002684247,50.6129,76.16,5.872,15,0.0010737,6,5
2819,16,24,500,158.3616,0.00397001,0.000381023,4,0.004351032,28.6006,44.4294,5.7853,24,0.002409,9,5
2820,18,20,600,79.6956,0.001145057,0.000158359,2,0.002704283,64.4163,73.7658,5.2838,17,0.0016932,8,3
2821,17,28,700,214.8654,0.011556616,0.000602842,3,0.00438664,19.4956,41.3333,6.4006,25,0.0018598,7,6
2824,21,12,1000,119.499,0.002095244,6.50E-05,4,0.003774688,36.7235,53.3253,5.4191,36,0.00045803,10,6
2825,19,8,120,50.838,0.001412899,0.000360151,0,0.001745346,45.3548,84.5714,4.8095,13,0.0010805,4,4
2826,21,28,1200,131.4936,0.00558317,0.000175021,3,0.003867964,53.6909,54.0814,4.8507,18,0.0013477,5,5
2829,16,28,3,69.5748,0.001016455,0.000370707,3,0.003623362,57.3775,69.4389,3.3234,18,0.00055008,7,3
2830,24,10,550,197.07,0.01028481,0.000748375,4,0.003132484,21.1781,56.6143,9.1263,22,0.0018068,6,6
2831,16,24,350,129.3876,0.00400907,0.000525971,3,0.003716864,25.388,53.4717,5.5629,23,0.00087662,9,4
2833,20,24,1100,206.6238,0.010933844,0.000521166,7,0.00477558,23.875,46.6281,5.9399,33,0.0019464,6,6
2834,20,8,700,111.2382,0.00334814,0.000447524,1,0.002585693,42.3742,70.9487,7.3974,19,0.0022542,6,5
2835,17,10,350,151.65,0.004145681,0.00057018,4,0.004145681,44.2989,45.2149,5.6246,19,0.0023045,7,4
2837,24,36,2000,131.3226,0.006835291,0.000617284,6,0.004456489,28.8542,52.3108,4.0169,23,0.00090334,6,6
2851,17,14,360,112.1214,0.000790701,0.000177908,8,0.003172689,43.1125,69.8193,6.7445,28,0.001107,8,3
2856,26,8,500,67.332,0.002098093,0.000217984,2,0.002697548,46.9796,78.0606,3.8687,12,0.00057221,4,5
2859,26,12,450,136.6296,0.003338241,0.000469639,5,0.003985581,34.8115,57.6178,5.4618,26,0.0019928,8,6
2865,17,6,800,71.4978,0.00162754,0.000283587,6,0.00244131,61.6244,89.2727,4.9091,16,0.00078911,7,2
2867,20,20,70,98.4912,0.002556991,0.000509231,7,0.003640461,33.1821,59.3929,4.5595,23,0.0011593,8,5
2868,26,8,800,164.571,0.003381806,0.000497877,4,0.006040281,26.9159,42.1586,4.4323,27,0.0014373,10,5
2878,24,14,700,72.2544,0.002398903,0.000561648,6,0.002513137,47.6806,95.6818,4.6742,24,0.00070444,6,4
2881,32,12,200,52.3182,0.001140934,0.000406095,4,0.002281869,46.7692,88.339,3.9237,16,0.00073484,6,3
2885,17,8,125,87.4092,0.000751315,0.000187829,4,0.003130478,45.2121,84.76,4.96,9,0.00081392,3,3
2886,24,56,2300,165.303,0.008616991,0.000691266,7,0.004612414,29.9067,42.9044,4.8088,23,0.00087004,7,6
2888,19,24,800,158.0754,0.004966318,0.000515535,4,0.00439923,19.4353,38.7031,5.6836,22,0.0018731,7,5
2889,16,4,1000,118.3608,0.005457091,0.000489124,5,0.00286761,36.094,79.6923,6.1438,25,0.00059462,5,4
2895,26,10,1000,72.9042,0.003288512,0.000133976,2,0.00261863,51.0467,78.9023,4.1349,17,0.00064552,6,3
